"ID_product"|"ID_category"
"1024370"|"123"
"11983556"|"182"
"1212446"|"447"
"7078796"|"170"
"8542076"|"472"
"5322545"|"192"
"7237556"|"260"
"6536534"|"356"
"3469484"|"438"
"10470464"|"12"
"15802490"|"32"
"1320302"|"209"
"12777230"|"256"
"1055660"|"182"
"616088"|"432"
"6940280"|"8"
"5467235"|"227"
"1155830"|"20"
"8204984"|"123"
"82625"|"494"
"546788"|"494"
"170825"|"38"
"1728500"|"12"
"13111340"|"260"
"393404"|"438"
"110177"|"508"
"709916"|"508"
"3270278"|"276"
"12625316"|"424"
"470684"|"508"
"6758084"|"98"
"39197"|"192"
"17514368"|"447"
"3226745"|"8"
"1336724"|"168"
"16350128"|"182"
"5978438"|"234"
"2003684"|"496"
"38189"|"262"
"6938684"|"294"
"18951188"|"139"
"15476402"|"187"
"13572668"|"403"
"16899740"|"467"
"5519231"|"212"
"9641132"|"339"
"13931432"|"125"
"18224084"|"225"
"11459270"|"225"
"3818378"|"447"
"15189038"|"182"
"155705"|"504"
"13625210"|"1"
"1036424"|"168"
"13195760"|"225"
"7916822"|"260"
"4469630"|"419"
"14137736"|"29"
"7049942"|"236"
"15376232"|"385"
"12176882"|"8"
"993710"|"504"
"68555"|"504"
"1432820"|"12"
"7843784"|"8"
"8221364"|"403"
"13661666"|"385"
"17567792"|"72"
"13385852"|"227"
"2044928"|"288"
"335612"|"436"
"12412334"|"225"
"1590614"|"482"
"4288148"|"319"
"16961312"|"397"
"188003"|"444"
"207869"|"504"
"6434768"|"131"
"16653116"|"260"
"17865782"|"1"
"16796042"|"168"
"199553"|"504"
"9760832"|"260"
"18137984"|"363"
"79433"|"490"
"5752688"|"168"
"13921268"|"385"
"150959"|"38"
"12736364"|"8"
"224123"|"288"
"13210544"|"409"
"12328376"|"492"
"280592"|"38"
"17616512"|"500"
"16839512"|"98"
"137351"|"160"
"7283504"|"467"
"15997916"|"1"
"7289342"|"97"
"12425816"|"490"
"5257004"|"22"
"229961"|"393"
"6770180"|"458"
"4708820"|"504"
"5571395"|"262"
"2145014"|"459"
"15725294"|"490"
"8373656"|"482"
"3075524"|"1"
"11016506"|"8"
"14915702"|"490"
"3339326"|"158"
"67967"|"442"
"4227038"|"458"
"13515884"|"359"
"15045650"|"168"
"7096730"|"469"
"5184554"|"395"
"2113976"|"145"
"12083180"|"438"
"449978"|"98"
"1357178"|"98"
"9619796"|"212"
"16991468"|"506"
"10712342"|"22"
"5506631"|"430"
"10523846"|"22"
"17491100"|"260"
"8042948"|"456"
"2627762"|"38"
"10993826"|"212"
"2468960"|"486"
"13212770"|"1"
"3988226"|"190"
"8607260"|"260"
"2525534"|"359"
"10409858"|"415"
"17322470"|"67"
"12783194"|"459"
"18416486"|"40"
"5604785"|"282"
"556112"|"352"
"14254034"|"496"
"6529142"|"421"
"12160292"|"438"
"1674320"|"288"
"17487152"|"397"
"14874836"|"1"
"5363453"|"168"
"480134"|"447"
"123701"|"196"
"1125716"|"205"
"4877744"|"397"
"242624"|"482"
"710714"|"377"
"18908096"|"260"
"8703986"|"212"
"16971854"|"98"
"111521"|"38"
"12614480"|"205"
"17407940"|"294"
"371858"|"504"
"11526386"|"80"
"1674656"|"192"
"17094074"|"292"
"6555518"|"278"
"228911"|"508"
"14211572"|"81"
"472784"|"288"
"7040450"|"123"
"12330098"|"203"
"7442054"|"22"
"12422666"|"139"
"4368452"|"192"
"1374692"|"252"
"5937698"|"260"
"5344721"|"58"
"15523190"|"168"
"17427386"|"490"
"1701116"|"260"
"14104136"|"447"
"340358"|"374"
"9289382"|"131"
"12586172"|"490"
"16681844"|"1"
"6758966"|"75"
"159821"|"182"
"13962806"|"417"
"8463452"|"459"
"15799592"|"158"
"7459904"|"310"
"8563160"|"415"
"5741957"|"192"
"5037092"|"504"
"1672766"|"129"
"1608800"|"504"
"4316414"|"51"
"7404212"|"123"
"9085472"|"75"
"9289298"|"496"
"4916174"|"504"
"17478668"|"42"
"12392048"|"456"
"1652312"|"341"
"3191822"|"182"
"14261678"|"294"
"15819500"|"385"
"19048502"|"504"
"102491"|"508"
"6940910"|"504"
"16521572"|"190"
"13920344"|"403"
"15617312"|"205"
"5642291"|"225"
"178259"|"482"
"16225010"|"300"
"17698454"|"486"
"16684784"|"158"
"1203962"|"209"
"10610912"|"465"
"175823"|"262"
"17056568"|"123"
"15699926"|"319"
"182921"|"486"
"15817274"|"139"
"14949008"|"447"
"598154"|"212"
"8227370"|"436"
"17196470"|"469"
"873716"|"508"
"14176334"|"1"
"10034966"|"42"
"9109538"|"42"
"193337"|"508"
"363794"|"508"
"3646556"|"64"
"4986020"|"216"
"819116"|"323"
"126389"|"168"
"10365002"|"307"
"4983206"|"504"
"9104"|"27"
"352622"|"504"
"9438944"|"98"
"11607488"|"442"
"4192262"|"190"
"7882970"|"356"
"3139154"|"387"
"418520"|"98"
"14261258"|"205"
"17184668"|"190"
"11761040"|"385"
"2113094"|"94"
"15707948"|"262"
"36068"|"490"
"1178132"|"75"
"7516646"|"216"
"7208408"|"98"
"15528062"|"490"
"12177008"|"504"
"6172352"|"8"
"8725826"|"260"
"8804702"|"294"
"202409"|"438"
"3399596"|"482"
"685934"|"447"
"14506454"|"1"
"10950818"|"212"
"16991762"|"266"
"17736044"|"145"
"17731508"|"201"
"7172708"|"415"
"13431380"|"430"
"12742874"|"51"
"13268756"|"260"
"17529740"|"278"
"806852"|"467"
"16899194"|"490"
"14515904"|"434"
"4071722"|"145"
"2873168"|"1"
"9774692"|"248"
"3811406"|"306"
"13088324"|"170"
"11779184"|"260"
"19199534"|"397"
"9815054"|"492"
"9382790"|"497"
"17036660"|"32"
"680810"|"143"
"7136840"|"192"
"194765"|"158"
"18183092"|"385"
"2103476"|"399"
"13280726"|"104"
"195269"|"176"
"16734470"|"227"
"1474064"|"1"
"7831898"|"212"
"16927292"|"459"
"5750210"|"8"
"18953918"|"456"
"4276304"|"104"
"1233908"|"417"
"17720882"|"160"
"3746684"|"12"
"188759"|"504"
"8722172"|"218"
"8124974"|"225"
"324986"|"38"
"426458"|"262"
"10632878"|"410"
"16496"|"192"
"12371132"|"467"
"13430792"|"227"
"43544"|"486"
"8482226"|"284"
"1812626"|"200"
"13987586"|"456"
"7190222"|"344"
"10712300"|"413"
"16630520"|"465"
"16959548"|"30"
"13224656"|"60"
"13679684"|"8"
"3830474"|"397"
"61583"|"446"
"5463203"|"434"
"7580696"|"83"
"16582472"|"8"
"17846924"|"496"
"4588280"|"262"
"12308174"|"100"
"6365552"|"294"
"974516"|"192"
"15699086"|"75"
"8043662"|"339"
"16221986"|"27"
"14451686"|"260"
"652124"|"459"
"1319798"|"486"
"158015"|"8"
"115469"|"284"
"3406148"|"387"
"11188412"|"44"
"15801608"|"216"
"11362586"|"12"
"5103998"|"158"
"7116218"|"139"
"606932"|"504"
"16374110"|"508"
"17847008"|"12"
"496766"|"38"
"4430276"|"397"
"1949462"|"442"
"32960"|"262"
"12332534"|"444"
"1460"|"38"
"166541"|"182"
"1886210"|"258"
"60365"|"290"
"11756798"|"216"
"171497"|"38"
"136091"|"490"
"5419271"|"306"
"38441"|"438"
"1429838"|"504"
"12683654"|"34"
"18866054"|"262"
"8087720"|"486"
"8463074"|"397"
"6350222"|"442"
"57677"|"504"
"2043542"|"145"
"14260250"|"488"
"17185844"|"190"
"14909024"|"38"
"196235"|"32"
"657920"|"212"
"16029332"|"496"
"2902400"|"12"
"17277026"|"75"
"12653834"|"200"
"18733502"|"212"
"10341902"|"212"
"6885092"|"459"
"12006110"|"26"
"1937996"|"306"
"9932696"|"385"
"6656528"|"192"
"702188"|"8"
"4665266"|"403"
"17538476"|"212"
"16390070"|"216"
"7944038"|"260"
"6489326"|"459"
"5958908"|"490"
"15532934"|"22"
"254510"|"38"
"7919216"|"212"
"7621142"|"64"
"475262"|"158"
"641540"|"18"
"18859040"|"180"
"12816584"|"26"
"15027842"|"467"
"18215684"|"296"
"19223222"|"310"
"14120978"|"152"
"53477"|"508"
"3868316"|"1"
"14774960"|"27"
"1659914"|"504"
"15405716"|"34"
"19186136"|"152"
"15288242"|"182"
"14869544"|"51"
"6879842"|"294"
"13221128"|"190"
"9526934"|"212"
"2723018"|"64"
"5101478"|"397"
"1007570"|"508"
"278114"|"385"
"8380544"|"486"
"9527312"|"225"
"10551860"|"38"
"16738502"|"377"
"66791"|"205"
"16290110"|"294"
"2196170"|"469"
"4354046"|"147"
"10347530"|"178"
"3363266"|"508"
"18588476"|"42"
"14299646"|"131"
"10984586"|"131"
"158477"|"22"
"14133704"|"20"
"15435956"|"203"
"5618393"|"187"
"16305944"|"232"
"14108630"|"467"
"114545"|"504"
"1234034"|"486"
"18131012"|"497"
"64229"|"212"
"17924"|"292"
"6724190"|"64"
"15449480"|"415"
"18685916"|"194"
"8192258"|"260"
"159149"|"504"
"229205"|"38"
"16598348"|"260"
"12771350"|"430"
"942470"|"444"
"16768112"|"32"
"5623139"|"415"
"14812466"|"456"
"1458986"|"288"
"6557828"|"196"
"13345532"|"8"
"15796064"|"190"
"2231450"|"442"
"3100976"|"192"
"10711922"|"486"
"686102"|"8"
"734822"|"187"
"94427"|"262"
"2842466"|"397"
"18296744"|"192"
"10434176"|"384"
"8735360"|"42"
"662120"|"135"
"12482684"|"442"
"16514978"|"125"
"13317686"|"26"
"1629716"|"456"
"8869592"|"212"
"4557200"|"38"
"606008"|"29"
"6750776"|"8"
"2858342"|"196"
"5623475"|"216"
"5445605"|"294"
"766574"|"306"
"14820236"|"315"
"16140506"|"403"
"18928382"|"486"
"3241340"|"374"
"15404582"|"30"
"5856722"|"42"
"5764280"|"467"
"14864420"|"26"
"13335578"|"26"
"18129836"|"22"
"9277664"|"190"
"58937"|"456"
"18395738"|"1"
"12306452"|"192"
"49697"|"38"
"12516578"|"158"
"791606"|"356"
"7853108"|"374"
"4015904"|"207"
"193799"|"504"
"7496024"|"118"
"16823510"|"34"
"7945130"|"397"
"11034398"|"415"
"4733852"|"27"
"15513488"|"190"
"17214614"|"262"
"1233656"|"122"
"451280"|"182"
"16832162"|"339"
"66665"|"30"
"1474820"|"98"
"13788590"|"46"
"6214940"|"46"
"18177380"|"98"
"12140678"|"182"
"10812638"|"200"
"34304"|"182"
"1946480"|"482"
"12180494"|"260"
"13735292"|"1"
"104885"|"104"
"13137716"|"139"
"4172984"|"139"
"5441993"|"227"
"3058850"|"436"
"19243256"|"500"
"2185964"|"262"
"2017250"|"12"
"6538466"|"374"
"5854874"|"378"
"280424"|"104"
"19070552"|"22"
"1194050"|"399"
"932978"|"227"
"16439084"|"300"
"2695886"|"494"
"190145"|"12"
"13313108"|"131"
"82373"|"139"
"5683115"|"192"
"171707"|"504"
"1629800"|"417"
"15901820"|"436"
"12249122"|"1"
"16475078"|"118"
"5394365"|"216"
"4452704"|"1"
"19195502"|"22"
"154025"|"182"
"5222480"|"262"
"2630702"|"262"
"13924418"|"236"
"13714670"|"409"
"49823"|"508"
"18376628"|"34"
"7290644"|"323"
"407852"|"145"
"71159"|"166"
"4158116"|"205"
"866702"|"104"
"5067206"|"258"
"2647796"|"1"
"8358410"|"490"
"17035778"|"385"
"5034236"|"442"
"16293806"|"1"
"8456144"|"22"
"147137"|"262"
"80945"|"38"
"13305548"|"397"
"13939118"|"93"
"1372172"|"242"
"3792758"|"192"
"7172666"|"236"
"7035494"|"77"
"13632812"|"209"
"13312940"|"123"
"12471848"|"469"
"3405098"|"158"
"623648"|"438"
"8463200"|"12"
"13753100"|"98"
"3235964"|"504"
"15827522"|"32"
"8247194"|"260"
"16038320"|"482"
"7053512"|"12"
"17137796"|"22"
"2185166"|"262"
"3390692"|"336"
"6512468"|"467"
"4216412"|"492"
"769346"|"306"
"15715760"|"260"
"17112764"|"397"
"347540"|"18"
"193127"|"131"
"4251356"|"294"
"1049948"|"322"
"17656538"|"456"
"7378340"|"168"
"16051970"|"1"
"3682424"|"42"
"1286828"|"182"
"12467858"|"192"
"12665804"|"440"
"4223678"|"456"
"16365668"|"260"
"1180148"|"469"
"14789870"|"42"
"2543384"|"200"
"19014272"|"447"
"6973166"|"152"
"16641356"|"192"
"371312"|"98"
"7112396"|"459"
"219251"|"504"
"13385726"|"260"
"42536"|"504"
"18743246"|"397"
"4049126"|"70"
"160325"|"292"
"819242"|"323"
"14175578"|"1"
"9591824"|"192"
"437504"|"366"
"6755648"|"51"
"9382832"|"294"
"16918892"|"64"
"12039668"|"248"
"782198"|"298"
"46547"|"192"
"12857030"|"242"
"4976108"|"312"
"18048902"|"447"
"389540"|"1"
"12683612"|"158"
"18989870"|"260"
"13600136"|"501"
"201107"|"483"
"7590902"|"8"
"15924752"|"397"
"2276180"|"262"
"9040952"|"467"
"9409040"|"494"
"5002862"|"504"
"17395550"|"401"
"12048110"|"44"
"15901064"|"139"
"8093810"|"284"
"52469"|"292"
"1194596"|"104"
"16956650"|"260"
"8465972"|"26"
"1844252"|"98"
"1087664"|"168"
"7883978"|"417"
"7568054"|"42"
"7877888"|"44"
"13768808"|"413"
"16438790"|"145"
"5429393"|"225"
"17114570"|"274"
"4029680"|"170"
"6940238"|"508"
"15280178"|"22"
"790682"|"298"
"309740"|"447"
"85775"|"472"
"8463032"|"227"
"3279980"|"1"
"155243"|"444"
"16684154"|"1"
"428558"|"38"
"126263"|"27"
"17258294"|"456"
"18705446"|"22"
"7243142"|"192"
"7308830"|"8"
"2103728"|"262"
"3157130"|"316"
"12968876"|"209"
"8994794"|"236"
"8562236"|"341"
"14089520"|"417"
"116435"|"262"
"68303"|"389"
"14865932"|"42"
"242162"|"262"
"14120810"|"27"
"2653298"|"209"
"90311"|"262"
"9757262"|"38"
"11459144"|"260"
"836168"|"494"
"117401"|"154"
"2747420"|"187"
"3411356"|"417"
"8310194"|"486"
"2132414"|"262"
"557288"|"12"
"12632"|"139"
"5051792"|"504"
"17405336"|"192"
"18536480"|"60"
"5557913"|"395"
"278450"|"288"
"4193648"|"26"
"15695516"|"129"
"7950884"|"10"
"15537470"|"127"
"3979070"|"190"
"13770782"|"242"
"498278"|"266"
"245480"|"494"
"3477716"|"1"
"15697070"|"75"
"2073866"|"288"
"15506054"|"456"
"16783988"|"486"
"16475750"|"182"
"5501843"|"58"
"14853080"|"192"
"17244014"|"256"
"14496248"|"471"
"228827"|"494"
"15768932"|"160"
"16241306"|"182"
"2039594"|"252"
"49361"|"456"
"6775808"|"508"
"15123350"|"310"
"251066"|"38"
"17101550"|"98"
"18862484"|"125"
"2642378"|"1"
"47723"|"38"
"13774898"|"158"
"473876"|"288"
"11347592"|"67"
"15245192"|"1"
"5489201"|"152"
"6885008"|"397"
"5636033"|"403"
"9453770"|"410"
"136889"|"504"
"3371624"|"60"
"16959506"|"123"
"15822902"|"123"
"15879728"|"284"
"14162600"|"323"
"164483"|"504"
"1075652"|"160"
"322466"|"504"
"3576584"|"1"
"15823154"|"32"
"5528681"|"387"
"17600342"|"12"
"5471771"|"294"
"1831862"|"227"
"11485982"|"51"
"9463808"|"236"
"1452686"|"347"
"14225306"|"93"
"16764458"|"135"
"87875"|"182"
"132605"|"282"
"9591362"|"504"
"190229"|"118"
"14888066"|"81"
"8274158"|"236"
"15180470"|"139"
"422846"|"158"
"6059"|"176"
"392396"|"200"
"998414"|"288"
"10431866"|"8"
"13160228"|"22"
"19027670"|"200"
"16551014"|"205"
"10943384"|"216"
"203501"|"397"
"4869008"|"312"
"52427"|"389"
"3086024"|"1"
"17669768"|"260"
"2904458"|"262"
"13681952"|"192"
"15123476"|"397"
"13919084"|"1"
"7061870"|"42"
"88799"|"178"
"16288640"|"192"
"5485169"|"262"
"475640"|"447"
"17534906"|"374"
"5265341"|"292"
"9944792"|"158"
"8726036"|"260"
"1075568"|"262"
"3973568"|"294"
"3255620"|"306"
"13583630"|"356"
"475556"|"145"
"2919326"|"504"
"17151362"|"12"
"3953324"|"42"
"6553040"|"480"
"1834382"|"205"
"6775640"|"294"
"29516"|"459"
"16081496"|"432"
"1325552"|"387"
"2484080"|"504"
"99551"|"284"
"9679898"|"216"
"18130298"|"310"
"1575116"|"467"
"15893840"|"12"
"16308506"|"98"
"3163136"|"104"
"1216730"|"67"
"115721"|"508"
"47471"|"262"
"12788150"|"319"
"268286"|"447"
"3907376"|"1"
"3904520"|"77"
"1719806"|"482"
"6675260"|"22"
"14223794"|"94"
"10474244"|"190"
"285002"|"200"
"9865622"|"262"
"12778196"|"447"
"4630448"|"352"
"1432064"|"417"
"1793642"|"459"
"8243078"|"1"
"10135262"|"64"
"171203"|"212"
"7524794"|"225"
"557246"|"8"
"11672924"|"42"
"9796196"|"42"
"6489410"|"456"
"16717376"|"447"
"6026948"|"274"
"3015884"|"288"
"136385"|"123"
"2402852"|"347"
"11149730"|"143"
"15925382"|"178"
"2530994"|"494"
"13696358"|"8"
"12640814"|"496"
"16815824"|"182"
"6637208"|"288"
"48143"|"176"
"11636972"|"216"
"14173268"|"30"
"5155742"|"262"
"3083756"|"8"
"866030"|"18"
"193169"|"38"
"18126938"|"306"
"318140"|"323"
"335360"|"494"
"47765"|"230"
"19229396"|"258"
"10905668"|"260"
"13474052"|"8"
"2311460"|"397"
"10397720"|"131"
"10036394"|"42"
"2327378"|"77"
"19194872"|"421"
"5225714"|"504"
"81323"|"182"
"12861398"|"236"
"11554148"|"438"
"19225826"|"182"
"902360"|"417"
"6442748"|"32"
"18217238"|"456"
"645950"|"490"
"10637624"|"125"
"12666266"|"413"
"6795338"|"492"
"2140898"|"158"
"2323976"|"64"
"10808858"|"8"
"1350878"|"504"
"14423966"|"1"
"61499"|"182"
"18191324"|"456"
"5324225"|"504"
"6757706"|"1"
"17286644"|"220"
"5724233"|"168"
"15733022"|"385"
"7172792"|"397"
"6434222"|"216"
"15929162"|"490"
"996062"|"471"
"889928"|"288"
"718610"|"212"
"4950866"|"504"
"195185"|"182"
"321248"|"209"
"5371475"|"387"
"2404364"|"417"
"11819168"|"42"
"231641"|"436"
"17731340"|"200"
"2832092"|"332"
"5667827"|"262"
"10602512"|"46"
"3344492"|"123"
"8706758"|"212"
"5756888"|"506"
"1330592"|"123"
"8225942"|"212"
"2224772"|"288"
"5253812"|"87"
"15992876"|"260"
"1919726"|"284"
"15569600"|"292"
"13371740"|"370"
"16240760"|"391"
"12745604"|"359"
"7377836"|"397"
"3908258"|"378"
"14174486"|"100"
"11993216"|"1"
"1399808"|"152"
"20192"|"158"
"1949420"|"391"
"5809430"|"26"
"347666"|"145"
"4735910"|"467"
"5687693"|"118"
"14774372"|"465"
"645236"|"168"
"3040874"|"290"
"5769740"|"22"
"7876670"|"504"
"736292"|"288"
"1193042"|"298"
"253964"|"508"
"10721120"|"22"
"62759"|"389"
"68093"|"397"
"2063030"|"32"
"9128186"|"242"
"16576172"|"496"
"12803942"|"203"
"52553"|"278"
"1850930"|"51"
"12874964"|"393"
"5237138"|"395"
"19198526"|"456"
"336032"|"104"
"198839"|"30"
"17615420"|"127"
"12653918"|"490"
"14902766"|"32"
"92495"|"490"
"7089800"|"12"
"1336430"|"131"
"2385632"|"236"
"6675176"|"260"
"2555648"|"227"
"220973"|"341"
"391178"|"8"
"15566114"|"260"
"15218480"|"501"
"2927936"|"38"
"12185324"|"51"
"412934"|"64"
"17251742"|"260"
"6604994"|"417"
"2987240"|"438"
"3334454"|"104"
"12083348"|"123"
"17730374"|"12"
"1298756"|"187"
"5389745"|"192"
"17471948"|"260"
"1867226"|"323"
"9239948"|"8"
"6201458"|"242"
"15591356"|"465"
"765650"|"8"
"6054584"|"294"
"5586431"|"203"
"17847512"|"456"
"18296912"|"385"
"16019714"|"192"
"1672976"|"288"
"16077758"|"256"
"15502736"|"436"
"387188"|"8"
"10602344"|"75"
"7405136"|"118"
"621674"|"385"
"15804590"|"203"
"16822460"|"236"
"2315576"|"236"
"11164346"|"260"
"1408208"|"504"
"2125022"|"51"
"5810396"|"486"
"6511628"|"168"
"13504250"|"356"
"16372346"|"131"
"190439"|"38"
"15817316"|"139"
"17600930"|"216"
"8645018"|"447"
"2501762"|"12"
"6506462"|"506"
"889592"|"30"
"5591261"|"262"
"13714040"|"442"
"1541768"|"131"
"10988870"|"64"
"3209126"|"182"
"5001392"|"227"
"7559402"|"242"
"4327712"|"315"
"3025124"|"196"
"1565582"|"262"
"2262656"|"212"
"5002904"|"385"
"1720058"|"262"
"12140552"|"225"
"7130"|"196"
"10311578"|"236"
"17251994"|"447"
"199805"|"504"
"17394542"|"139"
"13678004"|"490"
"4070042"|"234"
"227021"|"262"
"10036940"|"510"
"15723698"|"123"
"116477"|"262"
"1728626"|"504"
"13893758"|"508"
"3235292"|"471"
"2794040"|"264"
"5526665"|"395"
"665018"|"397"
"12612968"|"60"
"5802500"|"477"
"4637987"|"504"
"48605"|"158"
"2736416"|"393"
"16475036"|"497"
"15617564"|"292"
"1085312"|"298"
"14747660"|"22"
"73259"|"139"
"7381700"|"225"
"122357"|"262"
"702524"|"438"
"10966904"|"94"
"16778948"|"152"
"172925"|"397"
"3344366"|"104"
"1691456"|"160"
"16957910"|"430"
"15700934"|"42"
"8376722"|"256"
"15966584"|"266"
"3040538"|"262"
"26072"|"442"
"3144908"|"504"
"41360"|"38"
"10362986"|"83"
"11516474"|"158"
"13273922"|"447"
"1203878"|"131"
"9893804"|"352"
"468206"|"51"
"170195"|"38"
"15252878"|"190"
"4936040"|"192"
"489836"|"288"
"6084236"|"374"
"74477"|"182"
"1310180"|"8"
"2514992"|"227"
"70445"|"262"
"6196838"|"212"
"4894376"|"424"
"15514076"|"1"
"5135414"|"192"
"3928880"|"8"
"4093520"|"87"
"2160638"|"446"
"17244602"|"242"
"12931832"|"190"
"16744634"|"302"
"7513580"|"8"
"5664635"|"216"
"7047128"|"292"
"12355088"|"370"
"15587954"|"391"
"15518192"|"152"
"16350380"|"438"
"16358234"|"486"
"530870"|"8"
"69185"|"196"
"14195612"|"300"
"18118370"|"1"
"507014"|"145"
"15323900"|"225"
"12004262"|"260"
"7539200"|"459"
"372152"|"508"
"10035344"|"26"
"1716068"|"77"
"17828024"|"230"
"7089212"|"170"
"15531968"|"170"
"1985204"|"504"
"8417924"|"236"
"17772080"|"83"
"6196670"|"104"
"45623"|"12"
"680978"|"104"
"12754466"|"496"
"1751642"|"306"
"6699410"|"64"
"16988654"|"182"
"60113"|"8"
"164357"|"139"
"5581769"|"504"
"6972914"|"282"
"114083"|"284"
"8976062"|"98"
"6940658"|"125"
"11466536"|"378"
"18162722"|"409"
"1185818"|"104"
"239621"|"38"
"5587439"|"129"
"1553192"|"504"
"8689790"|"506"
"3273512"|"42"
"15616850"|"274"
"5098370"|"385"
"233447"|"38"
"3310808"|"94"
"202367"|"310"
"94175"|"187"
"290756"|"145"
"14925194"|"26"
"169145"|"38"
"7308200"|"190"
"15646628"|"98"
"17440490"|"467"
"16918220"|"248"
"11284550"|"294"
"13209200"|"123"
"142181"|"262"
"17445992"|"310"
"12771014"|"139"
"12000818"|"403"
"1173428"|"469"
"10871228"|"32"
"6192806"|"42"
"7053386"|"160"
"19224608"|"423"
"9776"|"456"
"37412"|"187"
"1851182"|"77"
"974642"|"104"
"1673522"|"288"
"11231882"|"510"
"11308448"|"42"
"5948744"|"504"
"15115916"|"168"
"15708116"|"187"
"9507572"|"262"
"10766816"|"510"
"897740"|"290"
"1664828"|"469"
"2890808"|"504"
"2370806"|"1"
"546620"|"306"
"348716"|"182"
"16200146"|"8"
"1392374"|"341"
"16920446"|"192"
"14251598"|"254"
"5483783"|"225"
"6450686"|"341"
"14861606"|"184"
"291638"|"262"
"12892814"|"1"
"7194758"|"103"
"12399734"|"212"
"133991"|"438"
"1809266"|"486"
"100685"|"38"
"10782524"|"324"
"721298"|"212"
"11079590"|"467"
"146003"|"504"
"147557"|"401"
"4694"|"490"
"3102278"|"496"
"18448910"|"131"
"13893044"|"449"
"16766012"|"205"
"2016284"|"393"
"179897"|"397"
"5558081"|"294"
"197873"|"504"
"1243064"|"504"
"13586612"|"46"
"9524624"|"152"
"5871422"|"262"
"17617016"|"152"
"5700209"|"192"
"9070394"|"262"
"18768068"|"442"
"199049"|"504"
"18246134"|"137"
"3995576"|"1"
"5889314"|"262"
"1668902"|"444"
"224753"|"182"
"6179912"|"212"
"10291250"|"387"
"128237"|"389"
"16295570"|"490"
"85103"|"196"
"2330276"|"95"
"5862350"|"310"
"1233194"|"504"
"17198108"|"38"
"1414844"|"447"
"191153"|"504"
"10429388"|"438"
"139409"|"504"
"11191562"|"205"
"7250114"|"284"
"6345476"|"492"
"11995694"|"504"
"751328"|"64"
"10711418"|"385"
"2106416"|"397"
"5988728"|"467"
"492902"|"508"
"15272576"|"132"
"7547390"|"300"
"15434444"|"436"
"99593"|"38"
"7359230"|"182"
"7295600"|"22"
"13274216"|"482"
"183257"|"504"
"10966022"|"22"
"16988864"|"292"
"50831"|"438"
"2285798"|"438"
"329480"|"351"
"9398162"|"467"
"274964"|"205"
"12283604"|"347"
"16751984"|"444"
"135461"|"182"
"14777102"|"216"
"19146908"|"440"
"11284802"|"192"
"16533080"|"218"
"12664586"|"260"
"928064"|"306"
"6539264"|"374"
"183845"|"490"
"9588590"|"12"
"5337035"|"34"
"1164818"|"182"
"428222"|"436"
"1432988"|"131"
"506972"|"8"
"2760188"|"200"
"17402396"|"391"
"2470682"|"56"
"1752020"|"447"
"233825"|"288"
"1136510"|"306"
"1949210"|"467"
"2120192"|"469"
"8105696"|"260"
"602732"|"446"
"16247690"|"486"
"11121422"|"508"
"7210088"|"137"
"12664502"|"256"
"13339316"|"116"
"6569672"|"205"
"235463"|"38"
"187625"|"385"
"504410"|"504"
"3954122"|"42"
"12084944"|"192"
"14227490"|"196"
"6973124"|"168"
"1210598"|"504"
"12716288"|"352"
"167171"|"182"
"7244528"|"278"
"6640190"|"288"
"15768092"|"397"
"11948318"|"294"
"1303376"|"504"
"4839986"|"504"
"16972862"|"300"
"13284128"|"456"
"1320932"|"262"
"9528488"|"205"
"5975078"|"504"
"68891"|"12"
"12413048"|"323"
"8717426"|"446"
"3153602"|"90"
"7809134"|"438"
"6033542"|"504"
"3871718"|"51"
"200141"|"38"
"6840194"|"260"
"3144824"|"104"
"4802900"|"447"
"13751420"|"51"
"111101"|"123"
"3325088"|"306"
"15043004"|"98"
"435572"|"286"
"5673245"|"504"
"184097"|"158"
"6316412"|"8"
"6938768"|"417"
"3849920"|"8"
"12587642"|"80"
"4930580"|"152"
"5550857"|"192"
"5954960"|"205"
"34220"|"262"
"10270796"|"192"
"9314918"|"212"
"591518"|"298"
"3795740"|"32"
"6553124"|"139"
"7344236"|"103"
"1601786"|"472"
"19127630"|"438"
"16078808"|"30"
"371144"|"98"
"441284"|"292"
"1546220"|"472"
"8587352"|"323"
"5832194"|"378"
"331622"|"504"
"359216"|"504"
"14815742"|"300"
"8623136"|"323"
"12686972"|"32"
"7388924"|"38"
"1851014"|"95"
"893540"|"205"
"12654674"|"209"
"14680208"|"53"
"431036"|"192"
"5593697"|"415"
"18503258"|"421"
"4906220"|"152"
"5835428"|"182"
"2747252"|"438"
"5655647"|"192"
"19237544"|"419"
"18865046"|"260"
"4287938"|"319"
"5609531"|"444"
"15115874"|"168"
"13987502"|"260"
"5637839"|"262"
"4893158"|"389"
"12783404"|"227"
"3807584"|"352"
"6304778"|"131"
"2098646"|"227"
"11103446"|"192"
"9983684"|"216"
"15188870"|"492"
"18988232"|"22"
"16209848"|"75"
"13428734"|"490"
"16352774"|"1"
"1676504"|"288"
"13269470"|"403"
"16177340"|"8"
"17212052"|"442"
"409658"|"64"
"16267178"|"216"
"19179878"|"482"
"3085310"|"415"
"8689874"|"467"
"93293"|"397"
"356990"|"60"
"6167606"|"496"
"3314882"|"8"
"91571"|"284"
"4216370"|"27"
"390884"|"30"
"355814"|"182"
"2636540"|"203"
